RFID,"User Name","User Remark","Payment ID",Location,"Source name","Fetch Count","Vol Taken[L]",Balance[L],Datetime
18017123,"BUKATIRA PS_160",,099008160,"Semuto , Nakaseke","Bukatira PS",42,3.74,220.74,"12-04-2025 08:08"
18017123,"BUKATIRA PS_160",,099008160,"Semuto , Nakaseke","Bukatira PS",41,33.91,224.48,"12-04-2025 08:08"
18017123,"BUKATIRA PS_160",,099008160,"Semuto , Nakaseke","Bukatira PS",40,0,258.39,"12-04-2025 08:05"
84216121,"BUKATIRA PS_158",,099008158,"Semuto , Nakaseke","Bukatira PS",9,36.18,731.87,"12-04-2025 08:04"
84216121,"BUKATIRA PS_158",,099008158,"Semuto , Nakaseke","Bukatira PS",8,0,768.05,"12-04-2025 08:01"
13222312,"BUKATIRA PS_191",,099008191,"Semuto , Nakaseke","Bukatira PS",5,35.97,760.3,"12-04-2025 08:01"
13222312,"BUKATIRA PS_191",,099008191,"Semuto , Nakaseke","Bukatira PS",4,0,796.27,"12-04-2025 07:58"
13222312,"BUKATIRA PS_191",,099008191,"Semuto , Nakaseke","Bukatira PS",4,39.4,796.27,"12-04-2025 07:57"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",18,0,147.64,"12-04-2025 07:53"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",17,0,148.65,"12-04-2025 07:53"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",16,25.58,149.85,"12-04-2025 07:52"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",15,46.56,175.42,"12-04-2025 07:50"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",14,0,221.98,"12-04-2025 07:46"
15725366,"BUKATIRA PS_021",,099008021,"Semuto , Nakaseke","Bukatira PS",4,38.05,917.6,"12-04-2025 07:45"
15725366,"BUKATIRA PS_021",,099008021,"Semuto , Nakaseke","Bukatira PS",3,0,955.65,"12-04-2025 07:42"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",14,72.89,221.98,"12-04-2025 07:41"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",13,0,294.87,"12-04-2025 07:34"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",13,73.48,294.87,"12-04-2025 07:28"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",12,0,368.36,"12-04-2025 07:21"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",12,76.15,368.36,"12-04-2025 07:16"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",11,0,444.51,"12-04-2025 07:09"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",35,71.24,0.15,"12-04-2025 07:08"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",34,0,71.38,"12-04-2025 07:02"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",11,75.79,444.51,"12-04-2025 07:02"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",10,0,520.3,"12-04-2025 06:55"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",34,2.05,71.38,"12-04-2025 06:55"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",33,0,73.43,"12-04-2025 06:54"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",33,1.41,73.43,"12-04-2025 06:54"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",32,11.14,74.85,"12-04-2025 06:54"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",31,0,85.99,"12-04-2025 06:52"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",31,0,85.99,"12-04-2025 06:52"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",10,75.22,520.3,"12-04-2025 06:48"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",9,0,595.51,"12-04-2025 06:41"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",31,40.79,85.99,"12-04-2025 06:40"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",30,0,126.78,"12-04-2025 06:37"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",30,40.14,126.78,"12-04-2025 06:36"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",7,9.81,796.47,"12-04-2025 06:32"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",6,10.21,806.28,"12-04-2025 06:31"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",5,0,816.49,"12-04-2025 06:29"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",29,31.35,166.93,"12-04-2025 06:28"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",28,0,198.28,"12-04-2025 06:25"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",28,10.13,198.28,"12-04-2025 06:23"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",27,0,208.41,"12-04-2025 06:21"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",26,20.04,209.28,"12-04-2025 06:21"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",25,65.65,229.32,"12-04-2025 06:18"
15715424,"BUKATIRA PS_076",,099008076,"Semuto , Nakaseke","Bukatira PS",0,0,1000,"12-04-2025 06:12"
15725223,"BUKATIRA PS_006",,099008006,"Semuto , Nakaseke","Bukatira PS",1,2.17,997.83,"12-04-2025 06:12"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",24,20.3,294.97,"12-04-2025 06:11"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",23,18.74,315.27,"12-04-2025 06:09"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",22,0,334.01,"12-04-2025 06:08"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",9,73.54,595.51,"12-04-2025 06:07"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",8,0,669.05,"12-04-2025 06:01"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",22,72.61,334.01,"12-04-2025 06:01"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",37,35.17,461.87,"12-04-2025 05:54"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",36,0,497.04,"12-04-2025 05:51"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",8,35.69,669.05,"12-04-2025 05:51"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",7,0,704.74,"12-04-2025 05:48"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",21,53.27,406.62,"12-04-2025 05:48"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",36,5.16,497.04,"12-04-2025 05:43"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",35,31.39,502.2,"12-04-2025 05:43"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",34,0,533.59,"12-04-2025 05:40"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",20,18.75,459.89,"12-04-2025 05:40"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",7,36.7,704.74,"12-04-2025 05:38"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",6,0,741.44,"12-04-2025 05:35"
36788322,"BUKATIRA PS_169",,099008169,"Semuto , Nakaseke","Bukatira PS",3,39.23,1534.2,"12-04-2025 05:35"
36788322,"BUKATIRA PS_169",,099008169,"Semuto , Nakaseke","Bukatira PS",2,0,1573.43,"12-04-2025 05:31"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",5,18.6,816.49,"12-04-2025 05:30"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",4,0,835.09,"12-04-2025 05:28"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",6,37.1,741.44,"12-04-2025 05:28"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",19,61.68,478.64,"12-04-2025 05:25"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",18,0,540.32,"12-04-2025 05:19"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",5,37.49,778.54,"12-04-2025 05:18"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",4,0,816.04,"12-04-2025 05:15"
13217212,"BUKATIRA PS_195",,099008195,"Semuto , Nakaseke","Bukatira PS",9,37.91,815.71,"12-04-2025 05:13"
13217212,"BUKATIRA PS_195",,099008195,"Semuto , Nakaseke","Bukatira PS",8,0,853.62,"12-04-2025 05:10"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",4,72.2,816.04,"12-04-2025 05:09"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",3,0,888.23,"12-04-2025 05:02"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",18,78.25,540.32,"12-04-2025 05:02"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",3,35.28,888.23,"12-04-2025 04:55"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",2,0,923.51,"12-04-2025 04:52"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",17,27.03,618.57,"12-04-2025 04:52"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",16,7.27,645.6,"12-04-2025 04:49"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",15,0,652.87,"12-04-2025 04:49"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",2,34.31,923.51,"12-04-2025 04:47"
19635125,"BUKATIRA PS_165",,099008165,"Semuto , Nakaseke","Bukatira PS",1,0,957.82,"12-04-2025 04:43"
15715147,"BUKATIRA PS_060",,099008060,"Semuto , Nakaseke","Bukatira PS",4,146.38,508.77,"12-04-2025 04:43"
15715147,"BUKATIRA PS_060",,099008060,"Semuto , Nakaseke","Bukatira PS",3,0,655.15,"12-04-2025 04:30"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",15,29.09,652.87,"12-04-2025 04:29"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",14,0,681.96,"12-04-2025 04:27"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",14,0,681.96,"12-04-2025 04:26"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",14,20.32,681.96,"12-04-2025 04:21"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",13,0,702.28,"12-04-2025 04:20"
16475126,"BUKATIRA PS_178",,099008178,"Semuto , Nakaseke","Bukatira PS",11,0,769.23,"12-04-2025 04:19"
16475126,"BUKATIRA PS_178",,099008178,"Semuto , Nakaseke","Bukatira PS",11,2.8,769.23,"12-04-2025 04:19"
16475126,"BUKATIRA PS_178",,099008178,"Semuto , Nakaseke","Bukatira PS",10,1.97,772.03,"12-04-2025 04:19"
16475126,"BUKATIRA PS_178",,099008178,"Semuto , Nakaseke","Bukatira PS",9,2.94,773.99,"12-04-2025 04:19"
16475126,"BUKATIRA PS_178",,099008178,"Semuto , Nakaseke","Bukatira PS",8,34,776.93,"12-04-2025 04:18"
16475126,"BUKATIRA PS_178",,099008178,"Semuto , Nakaseke","Bukatira PS",7,19.9,810.93,"12-04-2025 04:15"
16475126,"BUKATIRA PS_178",,099008178,"Semuto , Nakaseke","Bukatira PS",6,0,830.83,"12-04-2025 04:14"
15712512,"BUKATIRA PS_023",,099008023,"Semuto , Nakaseke","Bukatira PS",2,34.99,929.68,"12-04-2025 04:13"
15712512,"BUKATIRA PS_023",,099008023,"Semuto , Nakaseke","Bukatira PS",1,0,964.67,"12-04-2025 04:10"
15712512,"BUKATIRA PS_023",,099008023,"Semuto , Nakaseke","Bukatira PS",1,35.33,964.67,"12-04-2025 04:09"
15712512,"BUKATIRA PS_023",,099008023,"Semuto , Nakaseke","Bukatira PS",0,0,1000,"12-04-2025 04:06"
24415513,"BUKATIRA PS_189",,099008189,"Semuto , Nakaseke","Bukatira PS",7,94.95,678.03,"12-04-2025 04:05"
24415513,"BUKATIRA PS_189",,099008189,"Semuto , Nakaseke","Bukatira PS",6,0,772.98,"12-04-2025 03:54"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",13,38.1,702.28,"12-04-2025 03:53"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",12,0,740.38,"12-04-2025 03:50"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",12,73.01,740.38,"12-04-2025 03:45"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",11,0,813.39,"12-04-2025 03:38"
24415513,"BUKATIRA PS_189",,099008189,"Semuto , Nakaseke","Bukatira PS",6,1.29,772.98,"12-04-2025 03:25"
24415513,"BUKATIRA PS_189",,099008189,"Semuto , Nakaseke","Bukatira PS",5,88.73,774.27,"12-04-2025 03:25"
24415513,"BUKATIRA PS_189",,099008189,"Semuto , Nakaseke","Bukatira PS",4,0.31,863,"12-04-2025 03:11"
24415513,"BUKATIRA PS_189",,099008189,"Semuto , Nakaseke","Bukatira PS",4,0,863,"12-04-2025 03:11"
24415513,"BUKATIRA PS_189",,099008189,"Semuto , Nakaseke","Bukatira PS",4,0,863,"12-04-2025 03:10"
15778503,"BUKATIRA PS_031",,099008031,"Semuto , Nakaseke","Bukatira PS",5,57.27,887.35,"11-04-2025 21:11"
15778503,"BUKATIRA PS_031",,099008031,"Semuto , Nakaseke","Bukatira PS",4,0,944.62,"11-04-2025 21:06"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",16,37.71,141.26,"11-04-2025 19:32"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",15,0,178.97,"11-04-2025 19:28"
14124618,"BUKATIRA PS_017",,099008017,"Semuto , Nakaseke","Bukatira PS",1,37.96,962.04,"11-04-2025 18:32"
14124618,"BUKATIRA PS_017",,099008017,"Semuto , Nakaseke","Bukatira PS",0,0,1000,"11-04-2025 18:28"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",4,39.22,835.09,"11-04-2025 18:11"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",3,0,874.31,"11-04-2025 18:07"
14119114,"BUKATIRA PS_009",,099008009,"Semuto , Nakaseke","Bukatira PS",5,37.37,832.76,"11-04-2025 18:03"
14119114,"BUKATIRA PS_009",,099008009,"Semuto , Nakaseke","Bukatira PS",4,0,870.14,"11-04-2025 17:59"
84913122,"BUKATIRA PS_171",,099008171,"Semuto , Nakaseke","Bukatira PS",7,37.17,822.76,"11-04-2025 17:51"
84913122,"BUKATIRA PS_171",,099008171,"Semuto , Nakaseke","Bukatira PS",6,0,859.93,"11-04-2025 17:48"
84913122,"BUKATIRA PS_171",,099008171,"Semuto , Nakaseke","Bukatira PS",6,36.77,859.93,"11-04-2025 17:47"
14120410,"BUKATIRA PS_072",,099008072,"Semuto , Nakaseke","Bukatira PS",3,29.93,696.11,"11-04-2025 17:44"
14120410,"BUKATIRA PS_072",,099008072,"Semuto , Nakaseke","Bukatira PS",2,271.39,726.04,"11-04-2025 17:41"
14120410,"BUKATIRA PS_072",,099008072,"Semuto , Nakaseke","Bukatira PS",1,0,997.43,"11-04-2025 17:16"
21218111,"BUKATIRA PS_181",,099008181,"Semuto , Nakaseke","Bukatira PS",26,13.26,627.87,"11-04-2025 17:16"
14120410,"BUKATIRA PS_072",,099008072,"Semuto , Nakaseke","Bukatira PS",1,2.57,997.43,"11-04-2025 17:14"
21218111,"BUKATIRA PS_181",,099008181,"Semuto , Nakaseke","Bukatira PS",25,4.56,641.14,"11-04-2025 17:14"
21218111,"BUKATIRA PS_181",,099008181,"Semuto , Nakaseke","Bukatira PS",24,0,645.7,"11-04-2025 17:13"
20966422,"BUKATIRA PS_162",,099008162,"Semuto , Nakaseke","Bukatira PS",4,278.62,602.12,"11-04-2025 17:13"
20966422,"BUKATIRA PS_162",,099008162,"Semuto , Nakaseke","Bukatira PS",3,0,880.75,"11-04-2025 16:35"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",5,5.29,904,"11-04-2025 16:35"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",4,31.63,909.28,"11-04-2025 16:34"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",3,0,940.91,"11-04-2025 16:31"
16421812,"BUKATIRA PS_197",,099008197,"Semuto , Nakaseke","Bukatira PS",11,9.89,808.23,"11-04-2025 16:30"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",3,0.85,940.91,"11-04-2025 16:30"
16421812,"BUKATIRA PS_197",,099008197,"Semuto , Nakaseke","Bukatira PS",10,8.23,818.12,"11-04-2025 16:29"
16421812,"BUKATIRA PS_197",,099008197,"Semuto , Nakaseke","Bukatira PS",9,18.59,826.35,"11-04-2025 16:28"
16421812,"BUKATIRA PS_197",,099008197,"Semuto , Nakaseke","Bukatira PS",8,0,844.95,"11-04-2025 16:27"
16421812,"BUKATIRA PS_197",,099008197,"Semuto , Nakaseke","Bukatira PS",8,0.36,844.95,"11-04-2025 16:27"
16421812,"BUKATIRA PS_197",,099008197,"Semuto , Nakaseke","Bukatira PS",8,0.5,844.95,"11-04-2025 16:26"
16421812,"BUKATIRA PS_197",,099008197,"Semuto , Nakaseke","Bukatira PS",8,8.63,844.95,"11-04-2025 16:26"
16421812,"BUKATIRA PS_197",,099008197,"Semuto , Nakaseke","Bukatira PS",7,0,853.58,"11-04-2025 16:25"
16421812,"BUKATIRA PS_197",,099008197,"Semuto , Nakaseke","Bukatira PS",7,0.58,853.58,"11-04-2025 16:24"
16421812,"BUKATIRA PS_197",,099008197,"Semuto , Nakaseke","Bukatira PS",6,17.34,854.16,"11-04-2025 16:24"
16421812,"BUKATIRA PS_197",,099008197,"Semuto , Nakaseke","Bukatira PS",5,0,871.49,"11-04-2025 16:23"
16421812,"BUKATIRA PS_197",,099008197,"Semuto , Nakaseke","Bukatira PS",5,0.79,871.49,"11-04-2025 16:22"
16421812,"BUKATIRA PS_197",,099008197,"Semuto , Nakaseke","Bukatira PS",4,8.7,872.29,"11-04-2025 16:22"
16421812,"BUKATIRA PS_197",,099008197,"Semuto , Nakaseke","Bukatira PS",3,0,880.99,"11-04-2025 16:21"
10015130,"BUKATIRA PS_152",,099008152,"Semuto , Nakaseke","Bukatira PS",2,73.11,843.87,"11-04-2025 16:20"
10015130,"BUKATIRA PS_152",,099008152,"Semuto , Nakaseke","Bukatira PS",1,0,916.98,"11-04-2025 16:13"
36149122,"BUKATIRA PS_166",,099008166,"Semuto , Nakaseke","Bukatira PS",11,18.3,704.91,"11-04-2025 16:12"
36149122,"BUKATIRA PS_166",,099008166,"Semuto , Nakaseke","Bukatira PS",10,0,723.21,"11-04-2025 16:11"
36149122,"BUKATIRA PS_166",,099008166,"Semuto , Nakaseke","Bukatira PS",10,36.58,723.21,"11-04-2025 16:10"
36149122,"BUKATIRA PS_166",,099008166,"Semuto , Nakaseke","Bukatira PS",9,0,759.8,"11-04-2025 16:07"
42071232,"BUKATIRA PS_176",,099008176,"Semuto , Nakaseke","Bukatira PS",9,2.68,865.04,"11-04-2025 16:07"
24415513,"BUKATIRA PS_189",,099008189,"Semuto , Nakaseke","Bukatira PS",4,33.26,863,"11-04-2025 16:06"
24415513,"BUKATIRA PS_189",,099008189,"Semuto , Nakaseke","Bukatira PS",3,0,896.26,"11-04-2025 16:02"
24415513,"BUKATIRA PS_189",,099008189,"Semuto , Nakaseke","Bukatira PS",3,36.15,896.26,"11-04-2025 16:02"
24415513,"BUKATIRA PS_189",,099008189,"Semuto , Nakaseke","Bukatira PS",2,0,932.41,"11-04-2025 15:59"
24415513,"BUKATIRA PS_189",,099008189,"Semuto , Nakaseke","Bukatira PS",2,33.53,932.41,"11-04-2025 15:59"
24415513,"BUKATIRA PS_189",,099008189,"Semuto , Nakaseke","Bukatira PS",1,34.06,965.94,"11-04-2025 15:55"
24415513,"BUKATIRA PS_189",,099008189,"Semuto , Nakaseke","Bukatira PS",0,0,1000,"11-04-2025 15:52"
24415513,"BUKATIRA PS_189",,099008189,"Semuto , Nakaseke","Bukatira PS",12586,0,0,"11-04-2025 15:52"
21218111,"BUKATIRA PS_181",,099008181,"Semuto , Nakaseke","Bukatira PS",24,85.27,645.7,"11-04-2025 15:51"
21218111,"BUKATIRA PS_181",,099008181,"Semuto , Nakaseke","Bukatira PS",23,0,730.97,"11-04-2025 15:43"
13216411,"BUKATIRA PS_185",,099008185,"Semuto , Nakaseke","Bukatira PS",5,1.61,870.8,"11-04-2025 15:42"
13216411,"BUKATIRA PS_185",,099008185,"Semuto , Nakaseke","Bukatira PS",4,16.38,872.41,"11-04-2025 15:42"
13216411,"BUKATIRA PS_185",,099008185,"Semuto , Nakaseke","Bukatira PS",3,0,888.79,"11-04-2025 15:40"
13216411,"BUKATIRA PS_185",,099008185,"Semuto , Nakaseke","Bukatira PS",3,36.65,888.79,"11-04-2025 15:40"
13216411,"BUKATIRA PS_185",,099008185,"Semuto , Nakaseke","Bukatira PS",2,0.89,925.43,"11-04-2025 15:37"
13216411,"BUKATIRA PS_185",,099008185,"Semuto , Nakaseke","Bukatira PS",1,73.68,926.32,"11-04-2025 15:36"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",34,54.89,533.59,"11-04-2025 15:29"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",33,0,588.48,"11-04-2025 15:24"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",12,71.4,529.93,"11-04-2025 15:23"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",11,0,601.33,"11-04-2025 15:17"
16475126,"BUKATIRA PS_178",,099008178,"Semuto , Nakaseke","Bukatira PS",5,0,832.39,"11-04-2025 15:16"
16475126,"BUKATIRA PS_178",,099008178,"Semuto , Nakaseke","Bukatira PS",5,64.39,832.39,"11-04-2025 15:16"
16475126,"BUKATIRA PS_178",,099008178,"Semuto , Nakaseke","Bukatira PS",4,2.25,896.77,"11-04-2025 15:10"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",15,49.19,178.97,"11-04-2025 15:10"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",11,53.39,813.39,"11-04-2025 15:05"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",10,4.84,866.78,"11-04-2025 15:00"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",9,5.96,871.61,"11-04-2025 15:00"
16420512,"BUKATIRA PS_188",,099008188,"Semuto , Nakaseke","Bukatira PS",2,116.15,824.98,"11-04-2025 14:59"
16420512,"BUKATIRA PS_188",,099008188,"Semuto , Nakaseke","Bukatira PS",1,58.86,941.14,"11-04-2025 14:49"
16420512,"BUKATIRA PS_188",,099008188,"Semuto , Nakaseke","Bukatira PS",0,0,1000,"11-04-2025 14:43"
16420512,"BUKATIRA PS_188",,099008188,"Semuto , Nakaseke","Bukatira PS",0,0,1000,"11-04-2025 14:42"
16420512,"BUKATIRA PS_188",,099008188,"Semuto , Nakaseke","Bukatira PS",12586,0,0,"11-04-2025 14:42"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",14,50.88,228.16,"11-04-2025 14:42"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",13,0,279.04,"11-04-2025 14:38"
67236128,"BUKATIRA PS_084",,099008084,"Semuto , Nakaseke","Bukatira PS",2,36.41,917.77,"11-04-2025 14:38"
15715147,"BUKATIRA PS_060",,099008060,"Semuto , Nakaseke","Bukatira PS",3,75.99,655.15,"11-04-2025 14:33"
21217311,"BUKATIRA PS_164",,099008164,"Semuto , Nakaseke","Bukatira PS",4,2.76,921.06,"11-04-2025 14:26"
21217311,"BUKATIRA PS_164",,099008164,"Semuto , Nakaseke","Bukatira PS",3,68.13,923.82,"11-04-2025 14:26"
21217311,"BUKATIRA PS_164",,099008164,"Semuto , Nakaseke","Bukatira PS",2,2.59,991.94,"11-04-2025 14:19"
21217311,"BUKATIRA PS_164",,099008164,"Semuto , Nakaseke","Bukatira PS",1,5.47,994.53,"11-04-2025 14:19"
42111722,"BUKATIRA PS_173",,099008173,"Semuto , Nakaseke","Bukatira PS",21,19.7,330.85,"11-04-2025 14:18"
42111722,"BUKATIRA PS_173",,099008173,"Semuto , Nakaseke","Bukatira PS",20,0,350.54,"11-04-2025 14:16"
42111722,"BUKATIRA PS_173",,099008173,"Semuto , Nakaseke","Bukatira PS",20,35.49,350.54,"11-04-2025 14:16"
42111722,"BUKATIRA PS_173",,099008173,"Semuto , Nakaseke","Bukatira PS",19,0,386.04,"11-04-2025 14:13"
14819411,"BUKATIRA PS_155",,099008155,"Semuto , Nakaseke","Bukatira PS",2,38.63,899.71,"11-04-2025 14:12"
15759241,"BUKATIRA PS_043",,099008043,"Semuto , Nakaseke","Bukatira PS",13,177.36,353.47,"11-04-2025 14:09"
15759241,"BUKATIRA PS_043",,099008043,"Semuto , Nakaseke","Bukatira PS",12,137.98,530.83,"11-04-2025 13:53"
14118011,"BUKATIRA PS_062",,099008062,"Semuto , Nakaseke","Bukatira PS",5,6.31,940.54,"11-04-2025 13:40"
14118011,"BUKATIRA PS_062",,099008062,"Semuto , Nakaseke","Bukatira PS",4,12.51,946.84,"11-04-2025 13:40"
14118011,"BUKATIRA PS_062",,099008062,"Semuto , Nakaseke","Bukatira PS",3,0,959.35,"11-04-2025 13:38"
14118011,"BUKATIRA PS_062",,099008062,"Semuto , Nakaseke","Bukatira PS",3,36.32,959.35,"11-04-2025 13:38"
14118011,"BUKATIRA PS_062",,099008062,"Semuto , Nakaseke","Bukatira PS",2,0,995.67,"11-04-2025 13:35"
14118011,"BUKATIRA PS_062",,099008062,"Semuto , Nakaseke","Bukatira PS",2,2.59,995.67,"11-04-2025 13:35"
